2000-01-01 00:00:00 PST,0
2000-01-01 01:05:27 PST,0
2000-01-01 04:53:48 PST,0
2000-01-01 05:00:52 PST,0
2000-01-01 06:03:05 PST,0
2000-01-01 07:21:42 PST,0.423077
2000-01-01 07:41:13 PST,1.42308
2000-01-01 07:45:13 PST,1.84615
2000-01-01 08:24:55 PST,1.84615
2000-01-01 08:37:03 PST,2.26923
2000-01-01 09:43:39 PST,2.26923
2000-01-01 10:37:20 PST,2.69231
2000-01-01 11:25:24 PST,3.69231
2000-01-01 13:17:12 PST,3.69231
2000-01-01 13:49:05 PST,4.11538
2000-01-01 14:35:06 PST,4.11538
2000-01-01 16:19:25 PST,5.11538
2000-01-01 16:29:11 PST,6.11538
2000-01-01 17:12:35 PST,6.11538
2000-01-01 17:22:47 PST,7.11538
2000-01-01 18:29:27 PST,7.11538
2000-01-01 19:16:38 PST,7.53846
2000-01-01 19:55:07 PST,7.53846
2000-01-01 22:29:31 PST,8.53846
2000-01-01 22:53:00 PST,8.96154
2000-01-01 23:12:21 PST,9.38462
